Date,VTI,VEA,VWO,AGG,TLT,TIP,VNQ,DBC,BTC-USD,BIL,LQD,HYG,GLD
2017-11-16,117.22654724121094,34.81056594848633,35.66943359375,87.92682647705078,101.59725952148438,89.22527313232422,62.744300842285156,14.034699440002441,7871.68994140625,76.25015258789062,91.65504455566406,57.96426010131836,121.4000015258789
2017-11-17,117.00602722167969,34.67618942260742,35.86929702758789,88.02346801757812,102.35037994384766,89.38191986083984,62.47125244140625,14.261911392211914,7708.990234375,76.23348236083984,91.7693099975586,57.924522399902344,122.86000061035156
2017-11-20,117.30592346191406,34.739418029785156,36.02118682861328,87.97515869140625,102.30990600585938,89.2487564086914,62.286746978759766,14.148307800292969,8200.6396484375,76.25015258789062,91.7693099975586,57.93777084350586,121.30999755859375
2017-11-21,118.11749267578125,35.0081672668457,36.46883010864258,88.06372833251953,102.63382720947266,89.24092102050781,62.751678466796875,14.24443531036377,8071.259765625,76.26683044433594,92.07403564453125,58.056941986083984,121.51000213623047
2017-11-22,118.02930450439453,35.12672805786133,36.58876037597656,88.21672058105469,102.96576690673828,89.50724029541016,62.61149215698242,14.32308292388916,8253.5498046875,76.26683044433594,92.43214416503906,58.14967727661133,122.62999725341797
2017-11-23,118.02930450439453,35.12672805786133,36.58876037597656,88.21672058105469,102.96576690673828,89.50724029541016,62.61149215698242,14.32308292388916,8038.77001953125,76.26683044433594,92.43214416503906,58.14967727661133,122.62999725341797
2017-11-24,118.30276489257812,35.348045349121094,36.45286560058594,88.20062255859375,102.6823959350586,89.39756774902344,62.692649841308594,14.366779327392578,8253.6904296875,76.25015258789062,92.32542419433594,58.18943786621094,122.31999969482422
2017-11-27,118.17926788330078,35.12672805786133,36.0771369934082,88.20062255859375,102.53662109375,89.38191986083984,62.39744567871094,14.340561866760254,9818.349609375,76.25015258789062,92.2721176147461,58.01064682006836,122.83000183105469
2017-11-28,119.35250854492188,35.30063247680664,36.2929801940918,88.20062255859375,102.67428588867188,89.37409973144531,62.16130828857422,14.279391288757324,10058.7998046875,76.28351593017578,92.40161895751953,58.18943786621094,122.80999755859375
2017-11-29,119.35250854492188,35.15044021606445,35.78934860229492,87.98320770263672,101.66205596923828,89.13125610351562,62.18343734741211,14.183260917663574,9888.6103515625,76.26683044433594,92.03593444824219,58.11655044555664,122.04000091552734
2017-11-30,120.2698974609375,35.22158432006836,35.557518005371094,87.83824157714844,101.32191467285156,89.03726196289062,62.27936935424805,14.122089385986328,10233.599609375,76.26683044433594,91.92930603027344,58.129798889160156,121.0999984741211
2017-12-01,120.03173065185547,35.11882781982422,35.213775634765625,88.08920288085938,102.6892318725586,89.37638092041016,62.426963806152344,14.24443531036377,10975.599609375,76.27184295654297,92.21341705322266,58.1111946105957,121.58999633789062
2017-12-04,119.87294006347656,34.97654342651367,35.33369064331055,88.08116149902344,102.7379379272461,89.4078369140625,62.117000579833984,14.069656372070312,11657.2001953125,76.28014373779297,92.35858154296875,58.09122085571289,121.18000030517578
2017-12-05,119.36131286621094,34.92912673950195,35.277732849121094,88.16991424560547,103.24913787841797,89.50223541259766,61.60042190551758,14.069656372070312,11916.7001953125,76.28852844238281,92.53428649902344,58.057979583740234,120.31999969482422
2017-12-06,119.29073333740234,34.77104568481445,34.83806610107422,88.25869750976562,103.60618591308594,89.59661102294922,61.541351318359375,13.833704948425293,14291.5,76.28014373779297,92.70994567871094,58.0047721862793,120.06999969482422
2017-12-07,119.7671127319336,34.87379837036133,34.88602066040039,88.145751953125,102.79472351074219,89.47863006591797,61.69635009765625,13.877399444580078,17899.69921875,76.28852844238281,92.52664184570312,58.03139114379883,118.48999786376953
2017-12-08,120.39338684082031,35.07140350341797,35.285728454589844,88.11341094970703,102.8028335571289,89.43927764892578,62.01368713378906,13.947311401367188,16569.400390625,76.296875,92.41207122802734,58.09122085571289,118.4800033569336
2017-12-11,120.67568969726562,35.142539978027344,35.51755142211914,88.08116149902344,102.59185028076172,89.36849212646484,62.00629806518555,13.982266426086426,16936.80078125,76.28852844238281,92.48078155517578,58.104522705078125,118.01000213623047
2017-12-12,120.80803680419922,35.166255950927734,35.26175308227539,88.04080963134766,102.55126953125,89.43927764892578,62.308902740478516,13.8599214553833,17415.400390625,76.296875,92.41207122802734,58.07792282104492,118.1500015258789
2017-12-13,120.82563018798828,35.316436767578125,35.64546585083008,88.29097747802734,103.32218933105469,89.59661102294922,62.412200927734375,13.798749923706055,16408.19921875,76.28852844238281,92.73286437988281,58.1111946105957,119.16999816894531
2017-12-14,120.26107788085938,35.15044021606445,35.421630859375,88.3151626586914,103.76033020019531,89.59661102294922,62.39744567871094,13.842443466186523,16564.0,76.296875,92.90091705322266,57.991451263427734,118.93000030517578
2017-12-15,121.33731842041016,35.12672805786133,35.51755142211914,88.33939361572266,104.14984130859375,89.59661102294922,62.78858947753906,13.842443466186523,17706.900390625,76.30520629882812,93.03075408935547,57.998138427734375,119.18000030517578
2017-12-18,122.1753158569336,35.52195358276367,35.885284423828125,88.22640991210938,103.200439453125,89.43927764892578,63.20186233520508,13.903615951538086,19114.19921875,76.31356811523438,92.75576782226562,58.057979583740234,119.7300033569336
2017-12-19,121.68134307861328,35.411293029785156,35.78934860229492,87.96815490722656,101.86156463623047,89.17182922363281,61.85871124267578,14.00848388671875,17776.69921875,76.31520080566406,92.28218841552734,57.93828201293945,119.81999969482422
2017-12-20,121.67247009277344,35.387569427490234,35.837318420410156,87.76643371582031,100.73363494873047,88.8728256225586,61.142860412597656,14.08713436126709,16624.599609375,76.31520080566406,92.03778076171875,57.984840393066406,120.13999938964844
2017-12-21,121.949951171875,35.50091552734375,36.19233322143555,87.84394836425781,101.32072448730469,89.10604858398438,60.90603256225586,14.095870971679688,15802.900390625,76.31520080566406,92.28572845458984,58.04560089111328,120.30999755859375
2017-12-22,121.9056625366211,35.58869552612305,36.4895133972168,87.88430786132812,101.45896911621094,89.16120910644531,61.325714111328125,14.157045364379883,13831.7998046875,76.33197021484375,92.35466766357422,58.099021911621094,120.94000244140625
2017-12-25,121.9056625366211,35.58869552612305,36.4895133972168,87.88430786132812,101.45896911621094,89.16120910644531,61.325714111328125,14.157045364379883,14026.599609375,76.33197021484375,92.35466766357422,58.099021911621094,120.94000244140625
